,Date,Rented Bike Count,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
3582,149,183,6,9.5,65,1.0,1325,3.2,0.01,0.0,0.0,1,1,1
3583,149,307,7,9.9,59,0.7,1707,2.2,0.25,0.0,0.0,1,1,1
3584,149,485,8,12.2,50,0.8,1412,2.0,0.84,0.0,0.0,1,1,1
3585,149,716,9,14.9,39,0.9,1354,1.0,1.56,0.0,0.0,1,1,1
3586,149,787,10,17.5,35,1.8,1570,1.8,2.26,0.0,0.0,1,1,1
3587,149,1060,11,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,1,1,1
3588,149,1375,12,20.5,31,2.6,1299,2.7,2.79,0.0,0.0,1,1,1
3589,149,1635,13,21.9,27,2.2,1055,2.0,3.35,0.0,0.0,1,1,1
3590,149,1814,14,21.6,28,3.3,1172,2.2,2.93,0.0,0.0,1,1,1
3591,149,2019,15,22.8,24,3.3,1138,1.1,2.79,0.0,0.0,1,1,1
3592,149,2044,16,22.2,23,3.7,1183,0.0,2.28,0.0,0.0,1,1,1
3593,149,2094,17,21.9,28,3.1,1023,2.5,1.6,0.0,0.0,1,1,1
3594,149,1950,18,20.1,28,3.2,1114,1.0,0.89,0.0,0.0,1,1,1
3595,149,1712,19,18.1,38,2.8,932,3.5,0.16,0.0,0.0,1,1,1
3596,149,1485,20,16.9,42,2.7,942,3.8,0.0,0.0,0.0,1,1,1
3597,149,1382,21,16.1,44,1.2,913,3.8,0.0,0.0,0.0,1,1,1
3598,149,1128,22,15.6,43,2.3,1016,3.0,0.0,0.0,0.0,1,1,1
3599,149,820,23,15.2,51,1.0,858,5.1,0.0,0.0,0.0,1,1,1
3600,150,569,0,14.7,54,1.3,718,5.4,0.0,0.0,0.0,1,1,1
3601,150,362,1,14.4,60,1.7,580,6.7,0.0,0.0,0.0,1,1,1
3602,150,246,2,14.1,62,1.2,502,6.9,0.0,0.0,0.0,1,1,1
3603,150,157,3,14.3,61,1.0,475,6.8,0.0,0.0,0.0,1,1,1
3604,150,132,4,14.6,57,1.2,495,6.1,0.0,0.0,0.0,1,1,1
3605,150,185,5,14.8,63,0.7,492,7.8,0.0,0.0,0.0,1,1,1
3606,150,397,6,14.9,64,0.5,424,8.1,0.0,0.0,0.0,1,1,1
3607,150,1075,7,15.1,78,1.5,354,11.2,0.06,0.0,0.0,1,1,1
3608,150,1791,8,15.8,73,0.5,357,10.9,0.39,0.0,0.0,1,1,1
3609,150,983,9,17.5,65,1.0,416,10.8,1.0,0.0,0.0,1,1,1
3610,150,742,10,19.5,54,1.1,451,9.9,1.88,0.0,0.0,1,1,1
3611,150,901,11,20.3,52,0.9,468,10.1,1.96,0.0,0.0,1,1,1
3612,150,1094,12,22.2,50,2.0,564,11.2,2.65,0.0,0.0,1,1,1
3613,150,1019,13,23.3,45,1.8,684,10.6,2.96,0.0,0.0,1,1,1
3614,150,1055,14,24.0,47,2.3,520,11.9,2.87,0.0,0.0,1,1,1
3615,150,1168,15,24.1,48,2.7,419,12.3,2.47,0.0,0.0,1,1,1
3616,150,1344,16,24.8,45,1.8,549,12.0,2.05,0.0,0.0,1,1,1
3617,150,1706,17,24.0,53,3.5,536,13.8,1.39,0.0,0.0,1,1,1
3618,150,2558,18,23.0,54,2.9,679,13.1,0.81,0.0,0.0,1,1,1
3619,150,2064,19,21.2,65,2.9,559,14.3,0.25,0.0,0.0,1,1,1
3620,150,1703,20,20.0,69,2.4,533,14.1,0.0,0.0,0.0,1,1,1
3621,150,1711,21,19.1,73,1.2,413,14.1,0.0,0.0,0.0,1,1,1
3622,150,1456,22,18.4,78,1.6,377,14.4,0.0,0.0,0.0,1,1,1
3623,150,1044,23,17.9,79,0.4,323,14.1,0.0,0.0,0.0,1,1,1
3624,151,782,0,18.3,78,0.8,349,14.3,0.0,0.0,0.0,1,0,1
3625,151,705,1,18.3,83,1.1,451,15.3,0.0,0.0,0.0,1,0,1
3626,151,534,2,18.2,85,0.8,355,15.6,0.0,0.0,0.0,1,0,1
3627,151,343,3,18.1,85,1.0,284,15.5,0.0,0.0,0.0,1,0,1
3628,151,187,4,18.0,85,0.3,275,15.4,0.0,0.0,0.0,1,0,1
3629,151,166,5,18.0,85,0.8,346,15.4,0.0,0.0,0.0,1,0,1
3630,151,306,6,17.8,85,0.6,265,15.2,0.0,0.0,0.0,1,0,1
3631,151,614,7,18.0,82,0.7,264,14.8,0.11,0.0,0.0,1,0,1
3632,151,1067,8,18.8,76,0.6,301,14.4,0.36,0.0,0.0,1,0,1
3633,151,1024,9,20.7,67,1.1,464,14.3,1.3,0.0,0.0,1,0,1
3634,151,1002,10,22.2,61,1.2,531,14.3,1.72,0.0,0.0,1,0,1
3635,151,1117,11,22.7,63,1.1,605,15.2,1.36,0.0,0.0,1,0,1
3636,151,1315,12,22.1,67,2.7,462,15.6,0.81,0.0,0.0,1,0,1
3637,151,1493,13,23.0,63,3.1,494,15.5,1.92,0.0,0.0,1,0,1
3638,151,1536,14,23.0,64,2.8,520,15.8,1.59,0.0,0.0,1,0,1
3639,151,1639,15,23.1,61,2.5,556,15.1,1.5,0.0,0.0,1,0,1
3640,151,1759,16,22.6,63,3.1,551,15.1,0.88,0.0,0.0,1,0,1
3641,151,1898,17,22.0,65,2.4,589,15.1,0.47,0.0,0.0,1,0,1
3642,151,2082,18,21.6,67,2.0,584,15.2,0.24,0.0,0.0,1,0,1
3643,151,1696,19,21.2,68,1.5,610,15.0,0.16,0.0,0.0,1,0,1
3644,151,1656,20,20.6,72,1.3,587,15.3,0.0,0.0,0.0,1,0,1
3645,151,1644,21,20.2,74,1.3,554,15.4,0.0,0.0,0.0,1,0,1
3646,151,1400,22,19.9,75,0.8,516,15.3,0.0,0.0,0.0,1,0,1
3647,151,855,23,19.8,73,0.9,442,14.8,0.0,0.0,0.0,1,0,1
3648,152,612,0,19.7,76,0.5,386,15.3,0.0,0.0,0.0,1,1,1
3649,152,413,1,19.6,75,2.1,392,15.0,0.0,0.0,0.0,1,1,1
3650,152,245,2,19.0,80,1.6,346,15.4,0.0,0.0,0.0,1,1,1
3651,152,170,3,18.5,82,0.8,342,15.3,0.0,0.0,0.0,1,1,1
3652,152,93,4,18.4,81,0.4,300,15.0,0.0,0.0,0.0,1,1,1
3653,152,76,5,18.4,87,0.8,209,16.1,0.0,0.4,0.0,1,1,1
3654,152,67,6,17.9,93,0.9,202,16.7,0.0,0.1,0.0,1,1,1
3655,152,102,7,17.6,94,0.5,166,16.6,0.0,1.0,0.0,1,1,1
3656,152,555,8,17.5,94,0.9,203,16.5,0.06,0.0,0.0,1,1,1
3657,152,609,9,17.4,94,0.7,230,16.4,0.16,0.0,0.0,1,1,1
3658,152,486,10,17.7,88,1.1,322,15.6,0.36,0.0,0.0,1,1,1
3659,152,206,11,18.0,85,1.1,411,15.4,0.45,0.0,0.0,1,1,1
3660,152,63,12,17.3,95,0.7,155,16.4,0.16,3.5,0.0,1,1,1
3661,152,327,13,17.2,96,0.9,275,16.5,0.26,4.0,0.0,1,1,1
3662,152,376,14,17.5,94,0.3,436,16.5,0.35,0.0,0.0,1,1,1
3663,152,143,15,17.0,90,3.7,216,15.3,0.26,0.0,0.0,1,1,1
3664,152,400,16,15.4,95,4.7,378,14.5,0.11,0.5,0.0,1,1,1
3665,152,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,1,1,1
3666,152,518,18,13.6,89,2.3,638,11.8,0.09,0.0,0.0,1,1,1
3667,152,131,19,12.6,93,3.9,831,11.4,0.0,0.0,0.0,1,1,1
3668,152,123,20,11.1,91,4.0,716,9.6,0.0,0.5,0.0,1,1,1
3669,152,327,21,10.5,94,2.8,1627,9.5,0.0,1.0,0.0,1,1,1
3670,152,299,22,10.4,85,3.7,1671,7.9,0.0,0.0,0.0,1,1,1
3671,152,294,23,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,1,1,1
3672,153,361,0,8.7,86,3.1,2000,6.4,0.0,0.0,0.0,1,1,1
3673,153,323,1,7.9,86,2.1,2000,5.6,0.0,0.0,0.0,1,1,1
3674,153,251,2,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,1,1,1
3675,153,156,3,7.0,86,1.2,2000,4.8,0.0,0.0,0.0,1,1,1
3676,153,109,4,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,1,1,1
3677,153,163,5,7.0,85,0.8,2000,4.6,0.0,0.0,0.0,1,1,1
3678,153,469,6,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,1,1,1
3679,153,1160,7,8.4,83,1.4,1400,5.6,0.31,0.0,0.0,1,1,1
3680,153,1946,8,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,1,1,1
3681,153,1061,9,12.8,52,3.9,1614,3.1,1.65,0.0,0.0,1,1,1
3682,153,762,10,13.8,47,4.8,1561,2.6,1.64,0.0,0.0,1,1,1
3683,153,794,11,14.7,45,3.0,1799,2.8,1.68,0.0,0.0,1,1,1
3684,153,871,12,14.1,59,3.9,1870,6.1,1.12,0.0,0.0,1,1,1
3685,153,516,13,13.4,56,3.7,1693,4.7,0.82,0.1,0.0,1,1,1
3686,153,367,14,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,1,1,1
3687,153,590,15,12.2,56,4.8,2000,3.6,0.57,0.5,0.0,1,1,1
3688,153,911,16,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,1,1,1
3689,153,1421,17,13.2,49,4.2,1999,2.7,0.69,0.0,0.0,1,1,1
3690,153,2310,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,1,1,1
3691,153,1663,19,13.3,49,3.6,1919,2.7,0.45,0.0,0.0,1,1,1
3692,153,1401,20,12.6,47,3.2,1935,1.5,0.02,0.0,0.0,1,1,1
3693,153,1388,21,11.9,48,1.9,1918,1.2,0.0,0.0,0.0,1,1,1
3694,153,1202,22,11.2,60,2.3,1684,3.7,0.0,0.0,0.0,1,1,1
3695,153,832,23,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,1,1,1
3696,154,624,0,10.0,63,2.1,1653,3.2,0.0,0.0,0.0,1,1,1
3697,154,480,1,9.7,63,2.1,1610,2.9,0.0,0.0,0.0,1,1,1
3698,154,352,2,9.6,65,1.5,1654,3.3,0.0,0.0,0.0,1,1,1
3699,154,224,3,9.6,66,0.9,1685,3.5,0.0,0.0,0.0,1,1,1
3700,154,138,4,9.5,66,1.1,1737,3.4,0.0,0.0,0.0,1,1,1
3701,154,186,5,9.2,63,0.8,1896,2.5,0.0,0.0,0.0,1,1,1
3702,154,521,6,9.0,57,1.7,1903,0.9,0.0,0.0,0.0,1,1,1
3703,154,1260,7,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,1,1,1
3704,154,2041,8,11.3,46,1.2,1788,0.0,1.04,0.0,0.0,1,1,1
3705,154,1155,9,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,1,1,1
3706,154,864,10,16.1,37,2.9,1629,1.3,2.4,0.0,0.0,1,1,1
3707,154,1021,11,17.2,35,3.6,1731,1.5,2.93,0.0,0.0,1,1,1
3708,154,1206,12,17.9,32,4.6,1874,0.9,3.28,0.0,0.0,1,1,1
3709,154,1222,13,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,1,1,1
3710,154,1266,14,18.8,31,4.9,1940,1.2,3.31,0.0,0.0,1,1,1
3711,154,1323,15,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,1,1,1
3712,154,1501,16,18.6,30,5.1,1891,0.6,2.49,0.0,0.0,1,1,1
3713,154,1857,17,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,1,1,1
3714,154,2661,18,17.1,35,3.4,1961,1.4,1.11,0.0,0.0,1,1,1
3715,154,1890,19,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,1,1,1
3716,154,1389,20,14.1,46,3.4,1940,2.6,0.01,0.0,0.0,1,1,1
3717,154,1298,21,13.3,47,1.9,1805,2.2,0.0,0.0,0.0,1,1,1
3718,154,1256,22,12.7,55,2.0,1775,3.8,0.0,0.0,0.0,1,1,1
3719,154,935,23,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,1,1,1
3720,155,796,0,12.2,59,1.2,1718,4.4,0.0,0.0,0.0,1,1,1
3721,155,716,1,12.1,54,1.3,1820,3.0,0.0,0.0,0.0,1,1,1
3722,155,508,2,12.1,53,1.1,1948,2.7,0.0,0.0,0.0,1,1,1
3723,155,392,3,11.6,53,1.1,1904,2.3,0.0,0.0,0.0,1,1,1
3724,155,252,4,12.1,51,1.6,1939,2.2,0.0,0.0,0.0,1,1,1
3725,155,190,5,12.2,52,2.3,1961,2.6,0.0,0.0,0.0,1,1,1
3726,155,247,6,12.3,55,2.1,1972,3.5,0.02,0.0,0.0,1,1,1
3727,155,352,7,12.9,55,2.3,1952,4.0,0.29,0.0,0.0,1,1,1
3728,155,579,8,14.4,51,2.3,1907,4.3,0.92,0.0,0.0,1,1,1
3729,155,759,9,16.1,50,2.6,1628,5.6,1.52,0.0,0.0,1,1,1
3730,155,877,10,18.1,46,2.9,1755,6.2,2.17,0.0,0.0,1,1,1
3731,155,1024,11,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,1,1,1
3732,155,1258,12,21.9,35,3.4,1586,5.7,2.74,0.0,0.0,1,1,1
3733,155,1408,13,22.7,35,3.4,1794,6.4,2.51,0.0,0.0,1,1,1
3734,155,1669,14,23.6,34,3.3,1829,6.8,2.57,0.0,0.0,1,1,1
3735,155,1837,15,23.8,29,4.7,1876,4.6,2.72,0.0,0.0,1,1,1
3736,155,1223,16,23.2,30,4.5,1787,4.6,1.49,0.0,0.0,1,1,1
3737,155,2014,17,23.6,29,3.9,1948,4.5,1.68,0.0,0.0,1,1,1
3738,155,1929,18,22.5,31,3.4,1953,4.5,0.79,0.0,0.0,1,1,1
3739,155,1753,19,20.7,47,3.5,1952,8.9,0.28,0.0,0.0,1,1,1
3740,155,1562,20,19.7,53,2.0,1841,9.8,0.0,0.0,0.0,1,1,1
3741,155,1551,21,19.3,57,3.1,1924,10.5,0.0,0.0,0.0,1,1,1
3742,155,1360,22,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,1,1,1
3743,155,1097,23,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,1,1,1
3744,156,733,0,18.7,64,3.3,1654,11.7,0.0,0.0,0.0,1,1,1
3745,156,181,1,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,1,1,1
3746,156,74,2,17.3,82,2.1,768,14.1,0.0,0.5,0.0,1,1,1
3747,156,43,3,16.2,94,1.7,400,15.2,0.0,1.5,0.0,1,1,1
3748,156,16,4,15.8,93,0.4,268,14.6,0.0,1.5,0.0,1,1,1
3749,156,11,5,15.4,96,0.3,208,14.7,0.0,2.0,0.0,1,1,1
3750,156,7,6,15.1,97,0.3,225,14.6,0.0,3.0,0.0,1,1,1
3751,156,16,7,15.1,97,0.5,311,14.6,0.03,2.5,0.0,1,1,1
3752,156,16,8,15.2,97,1.0,414,14.7,0.08,2.0,0.0,1,1,1
3753,156,12,9,15.4,97,0.8,413,14.9,0.18,1.0,0.0,1,1,1
3754,156,13,10,15.4,97,0.6,374,14.9,0.38,1.5,0.0,1,1,1
3755,156,10,11,15.5,97,0.8,459,15.0,0.4,3.5,0.0,1,1,1
3756,156,71,12,15.7,96,1.1,568,15.0,0.5,3.0,0.0,1,1,1
3757,156,211,13,16.4,94,0.9,1947,15.4,0.78,0.0,0.0,1,1,1
3758,156,384,14,17.2,85,1.3,2000,14.6,0.94,0.0,0.0,1,1,1
3759,156,770,15,17.8,77,1.6,2000,13.7,1.13,0.0,0.0,1,1,1
3760,156,1482,16,19.5,66,1.7,2000,12.9,1.71,0.0,0.0,1,1,1
3761,156,1737,17,20.2,62,1.1,2000,12.6,1.74,0.0,0.0,1,1,1
3762,156,1848,18,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,1,1,1
3763,156,1639,19,19.0,70,0.7,2000,13.3,0.33,0.0,0.0,1,1,1
3764,156,1526,20,17.6,77,1.2,2000,13.5,0.01,0.0,0.0,1,1,1
3765,156,1450,21,16.8,79,0.6,2000,13.1,0.0,0.0,0.0,1,1,1
3766,156,1290,22,16.4,80,1.2,2000,12.9,0.0,0.0,0.0,1,1,1
3767,156,1016,23,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,1,1,1
3768,157,778,0,15.5,85,0.9,2000,12.9,0.0,0.0,0.0,1,1,1
3769,157,609,1,15.1,84,0.3,1858,12.4,0.0,0.0,0.0,1,1,1
3770,157,404,2,14.8,85,0.4,1831,12.2,0.0,0.0,0.0,1,1,1
3771,157,249,3,14.7,82,0.8,1822,11.6,0.0,0.0,0.0,1,1,1
3772,157,185,4,14.4,85,0.8,1437,11.9,0.0,0.0,0.0,1,1,1
3773,157,170,5,14.2,85,0.5,1412,11.7,0.0,0.0,0.0,1,1,1
3774,157,221,6,14.0,87,0.8,1334,11.8,0.01,0.0,0.0,1,1,1
3775,157,389,7,14.2,81,0.3,1991,10.9,0.13,0.0,0.0,1,1,1
3776,157,600,8,14.8,80,0.3,1921,11.3,0.31,0.0,0.0,1,1,1
3777,157,737,9,15.9,72,0.5,1835,10.8,0.67,0.0,0.0,1,1,1
3778,157,895,10,17.5,63,0.6,1916,10.3,0.96,0.0,0.0,1,1,1
3779,157,1167,11,20.2,45,1.1,1894,7.8,2.33,0.0,0.0,1,1,1
3780,157,1414,12,22.9,35,0.8,1948,6.6,3.05,0.0,0.0,1,1,1
3781,157,1665,13,23.7,44,1.7,1897,10.7,2.35,0.0,0.0,1,1,1
3782,157,1970,14,24.1,42,1.2,1770,10.3,1.93,0.0,0.0,1,1,1
3783,157,2191,15,24.6,38,2.1,1478,9.3,1.85,0.0,0.0,1,1,1
3784,157,2213,16,24.5,38,2.2,1903,9.2,1.1,0.0,0.0,1,1,1
3785,157,2392,17,25.5,31,2.3,1974,7.1,1.5,0.0,0.0,1,1,1
3786,157,2268,18,25.1,32,2.4,1899,7.2,1.1,0.0,0.0,1,1,1
3787,157,1664,19,23.5,48,1.5,1929,11.8,0.4,0.0,0.0,1,1,1
3788,157,1912,20,20.9,61,2.7,1523,13.0,0.01,0.0,0.0,1,1,1
3789,157,1717,21,19.6,64,1.5,1297,12.5,0.0,0.0,0.0,1,1,1
3790,157,1336,22,18.6,69,1.7,1047,12.7,0.0,0.0,0.0,1,1,1
3791,157,994,23,17.5,69,1.5,978,11.7,0.0,0.0,0.0,1,1,1
3792,158,712,0,16.4,72,0.8,1046,11.3,0.0,0.0,0.0,1,1,1
3793,158,430,1,16.0,64,1.0,1600,9.1,0.0,0.0,0.0,1,1,1
3794,158,287,2,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,1,1,1
3795,158,194,3,15.6,63,1.7,2000,8.5,0.0,0.0,0.0,1,1,1
3796,158,155,4,15.4,63,1.6,2000,8.3,0.0,0.0,0.0,1,1,1
3797,158,200,5,15.0,64,1.6,2000,8.2,0.0,0.0,0.0,1,1,1
3798,158,555,6,14.8,64,1.5,2000,8.0,0.02,0.0,0.0,1,1,1
3799,158,1280,7,15.3,60,2.0,2000,7.5,0.35,0.0,0.0,1,1,1
3800,158,1976,8,16.9,54,1.7,2000,7.5,1.08,0.0,0.0,1,1,1
3801,158,1128,9,18.5,51,1.4,1955,8.1,1.74,0.0,0.0,1,1,1
3802,158,792,10,20.0,48,1.9,2000,8.6,2.46,0.0,0.0,1,1,1
3803,158,956,11,21.0,45,1.6,2000,8.6,2.89,0.0,0.0,1,1,1
3804,158,1135,12,21.5,44,2.1,1986,8.7,3.15,0.0,0.0,1,1,1
3805,158,1117,13,21.7,44,2.1,2000,8.9,2.46,0.0,0.0,1,1,1
3806,158,1096,14,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,1,1,1
3807,158,1267,15,22.4,39,1.9,2000,7.7,2.16,0.0,0.0,1,1,1
3808,158,1457,16,22.0,41,1.7,2000,8.1,2.04,0.0,0.0,1,1,1
3809,158,2020,17,21.7,38,2.0,2000,6.7,1.17,0.0,0.0,1,1,1
3810,158,2142,18,20.7,40,1.4,2000,6.6,1.06,0.0,0.0,1,1,1
3811,158,2241,19,17.9,42,2.1,2000,4.7,0.37,0.0,0.0,1,1,1
3812,158,1726,20,15.8,47,1.8,2000,4.4,0.01,0.0,0.0,1,1,1
3813,158,1513,21,14.5,49,1.9,2000,3.8,0.0,0.0,0.0,1,1,1
3814,158,1283,22,13.2,54,2.2,2000,4.0,0.0,0.0,0.0,1,1,1
3815,158,767,23,12.2,57,1.9,2000,3.9,0.0,0.0,0.0,1,1,1
3816,159,552,0,11.6,57,1.9,2000,3.3,0.0,0.0,0.0,1,1,1
3817,159,34,1,11.3,58,1.3,2000,3.3,0.0,0.0,0.0,1,1,1
3818,159,245,2,10.9,59,1.1,2000,3.1,0.0,0.0,0.0,1,1,1
3819,159,187,3,10.5,59,1.0,2000,2.8,0.0,0.0,0.0,1,1,1
3820,159,114,4,10.0,64,1.5,2000,3.4,0.0,0.0,0.0,1,1,1
3821,159,203,5,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,1,1,1
3822,159,556,6,9.2,64,1.0,2000,2.7,0.02,0.0,0.0,1,1,1
3823,159,1333,7,10.0,59,1.1,2000,2.3,0.36,0.0,0.0,1,1,1
3824,159,2068,8,12.3,53,1.6,2000,2.9,1.09,0.0,0.0,1,1,1
3825,159,928,9,14.4,46,1.2,1899,2.9,1.77,0.0,0.0,1,1,1
3826,159,954,10,16.1,43,1.4,1985,3.5,2.41,0.0,0.0,1,1,1
3827,159,1015,11,17.6,40,1.4,1955,3.8,2.88,0.0,0.0,1,1,1
3828,159,1242,12,18.7,39,1.9,1925,4.4,3.21,0.0,0.0,1,1,1
3829,159,1188,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,1,1,1
3830,159,1186,14,20.7,36,2.2,1788,5.0,3.1,0.0,0.0,1,1,1
3831,159,1324,15,21.2,35,2.9,1733,5.1,2.88,0.0,0.0,1,1,1
3832,159,1603,16,21.4,35,2.7,1838,5.2,2.38,0.0,0.0,1,1,1
3833,159,2034,17,21.3,34,2.7,1967,4.7,1.82,0.0,0.0,1,1,1
3834,159,3130,18,20.6,41,2.3,2000,6.8,1.1,0.0,0.0,1,1,1
3835,159,2405,19,18.8,47,2.8,1988,7.2,0.4,0.0,0.0,1,1,1
3836,159,1979,20,17.3,53,1.9,2000,7.6,0.01,0.0,0.0,1,1,1
3837,159,1940,21,16.4,56,0.8,2000,7.5,0.0,0.0,0.0,1,1,1
3838,159,1602,22,15.9,60,2.6,2000,8.1,0.0,0.0,0.0,1,1,1
3839,159,1073,23,15.2,62,1.4,2000,7.9,0.0,0.0,0.0,1,1,1
3840,160,0,0,14.5,63,0.9,2000,7.5,0.0,0.0,0.0,1,1,0
3841,160,0,1,13.9,66,1.0,1960,7.6,0.0,0.0,0.0,1,1,0
3842,160,0,2,13.1,73,1.9,1895,8.3,0.0,0.0,0.0,1,1,0
3843,160,0,3,12.9,74,1.7,1698,8.3,0.0,0.0,0.0,1,1,0
3844,160,0,4,12.0,79,0.6,1351,8.4,0.0,0.0,0.0,1,1,0
3845,160,0,5,11.5,80,0.9,974,8.1,0.0,0.0,0.0,1,1,0
3846,160,0,6,11.4,80,1.0,885,8.0,0.02,0.0,0.0,1,1,0
3847,160,0,7,12.1,71,1.6,876,6.9,0.34,0.0,0.0,1,1,0
3848,160,0,8,13.5,63,2.2,1211,6.5,1.01,0.0,0.0,1,1,0
3849,160,0,9,15.5,55,1.7,1318,6.4,1.76,0.0,0.0,1,1,0
3850,160,0,10,17.3,52,2.3,1235,7.3,2.38,0.0,0.0,1,1,0
3851,160,0,11,18.3,51,3.1,1015,7.9,2.84,0.0,0.0,1,1,0
3852,160,0,12,19.8,49,2.3,1320,8.7,3.17,0.0,0.0,1,1,0
3853,160,0,13,20.7,46,2.9,1078,8.6,3.26,0.0,0.0,1,1,0
3854,160,0,14,21.2,47,3.7,1142,9.4,3.22,0.0,0.0,1,1,0
3855,160,0,15,20.4,51,4.0,946,9.9,2.87,0.0,0.0,1,1,0
3856,160,0,16,19.6,54,3.9,1154,10.0,2.41,0.0,0.0,1,1,0
3857,160,0,17,19.2,54,3.4,1075,9.6,1.83,0.0,0.0,1,1,0
3858,160,0,18,18.0,61,3.5,790,10.3,1.05,0.0,0.0,1,1,0
3859,160,0,19,15.5,74,3.6,675,10.8,0.35,0.0,0.0,1,1,0
3860,160,0,20,13.6,82,2.1,520,10.5,0.02,0.0,0.0,1,1,0
3861,160,0,21,12.6,85,2.4,460,10.1,0.0,0.0,0.0,1,1,0
3862,160,0,22,12.3,85,2.3,452,9.8,0.0,0.0,0.0,1,1,0
3863,160,0,23,12.4,85,1.1,369,9.9,0.0,0.0,0.0,1,1,0
3864,161,724,0,12.5,84,1.5,334,9.8,0.0,0.0,0.0,1,1,1
3865,161,565,1,12.4,84,1.8,287,9.7,0.0,0.0,0.0,1,1,1
3866,161,378,2,12.1,85,1.4,321,9.6,0.0,0.0,0.0,1,1,1
3867,161,252,3,12.0,86,0.9,297,9.7,0.0,0.0,0.0,1,1,1
3868,161,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,1,1,1
3869,161,223,5,11.9,84,1.5,358,9.2,0.0,0.0,0.0,1,1,1
3870,161,486,6,12.0,83,0.4,321,9.1,0.01,0.0,0.0,1,1,1
3871,161,1156,7,12.4,82,1.0,314,9.4,0.1,0.0,0.0,1,1,1
3872,161,1881,8,13.1,78,1.2,330,9.3,0.41,0.0,0.0,1,1,1
3873,161,850,9,14.3,72,0.7,342,9.3,0.84,0.0,0.0,1,1,1
3874,161,816,10,16.4,64,2.4,423,9.5,2.05,0.0,0.0,1,1,1
3875,161,972,11,18.3,56,1.4,519,9.3,2.53,0.0,0.0,1,1,1
3876,161,1161,12,20.0,47,1.4,685,8.3,3.08,0.0,0.0,1,1,1
3877,161,1177,13,20.8,45,2.8,688,8.4,3.17,0.0,0.0,1,1,1
3878,161,1174,14,21.0,47,2.2,606,9.2,2.52,0.0,0.0,1,1,1
3879,161,1295,15,19.9,47,3.3,484,8.2,1.83,0.0,0.0,1,1,1
3880,161,1496,16,19.1,54,3.2,542,9.5,0.94,0.0,0.0,1,1,1
3881,161,1863,17,18.9,45,2.6,1084,6.6,0.8,0.0,0.0,1,1,1
3882,161,2701,18,17.9,37,3.1,1819,2.9,0.36,0.0,0.0,1,1,1
3883,161,1999,19,17.1,51,2.5,1223,6.8,0.06,0.0,0.0,1,1,1
3884,161,941,20,16.7,52,0.9,1328,6.7,0.0,0.0,0.0,1,1,1
3885,161,1644,21,16.4,52,1.5,1273,6.5,0.0,0.0,0.0,1,1,1
3886,161,1556,22,16.2,54,1.1,1327,6.8,0.0,0.0,0.0,1,1,1
3887,161,1185,23,16.2,50,1.6,1327,5.7,0.0,0.0,0.0,1,1,1
3888,162,862,0,16.1,54,1.3,1052,6.7,0.0,0.0,0.0,1,1,1
3889,162,669,1,15.9,51,1.8,866,5.7,0.0,0.0,0.0,1,1,1
3890,162,416,2,15.5,62,1.0,730,8.2,0.0,0.0,0.0,1,1,1
3891,162,358,3,15.2,63,0.5,700,8.1,0.0,0.0,0.0,1,1,1
3892,162,207,4,15.0,61,0.8,867,7.5,0.0,0.0,0.0,1,1,1
3893,162,70,5,15.0,61,1.2,903,7.5,0.0,0.0,0.0,1,1,1
3894,162,37,6,14.4,71,1.3,560,9.2,0.0,0.4,0.0,1,1,1
3895,162,43,7,13.3,81,1.5,525,10.1,0.04,0.1,0.0,1,1,1
3896,162,20,8,12.0,87,1.0,296,9.8,0.1,1.0,0.0,1,1,1
